Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
the-jlg-trifold-wallet,The JLG Trifold Wallet,The JLG – Trifold wallet for the minimalist. It is made from 100% full grain leather which has a gorgeous rich pull up. This wallet will last you many years and is handcrafted to ensure maximum quality and durability. Features:– 100% handcrafted– Option of Machine Stitched or Hand Stitched– Fair trade made– 5 interior card slots which hold 2 cards each– 1 exterior bill slots which holds multiple bills,Joe's Venture,,,,FALSE,Option 1,CoffeeBrown,Option 2,Machine Stitching,,,TRIFO9,,,,deny,manual,1100.00,,TRUE,TRUE,,,,,FALSE,The JLG Trifold Wallet,The JLG – Trifold wallet for the minimalist. It is made from 100% full grain leather which has a gorgeous rich pull up. This wallet will last you many years and is handcrafted to ensure maximum quality and durability. Features:– 100% handcrafted– Option of Machine Stitched or Hand Stitched– Fair trade made– 5 interior ,,,,,new,,,,,,draft
the-jlg-trifold-wallet,The JLG Trifold Wallet,The JLG – Trifold wallet for the minimalist. It is made from 100% full grain leather which has a gorgeous rich pull up. This wallet will last you many years and is handcrafted to ensure maximum quality and durability. Features:– 100% handcrafted– Option of Machine Stitched or Hand Stitched– Fair trade made– 5 interior card slots which hold 2 cards each– 1 exterior bill slots which holds multiple bills,Joe's Venture,,,,FALSE,Option 1,CoffeeBrown,Option 2,Hand Stitching,,,TRIFO10,,,,deny,manual,1500.00,,TRUE,TRUE,,,,,FALSE,The JLG Trifold Wallet,The JLG – Trifold wallet for the minimalist. It is made from 100% full grain leather which has a gorgeous rich pull up. This wallet will last you many years and is handcrafted to ensure maximum quality and durability. Features:– 100% handcrafted– Option of Machine Stitched or Hand Stitched– Fair trade made– 5 interior ,,,,,new,,,,,,draft
the-jlg-v2-wallet,The JLG V2 Wallet,The JLG Cardholder V2 is a minimalist wallet made with the finest of pull-up leathers. Handcrafted to fit your minimalist lifestyle and made to last. Features:– Hand stitched with Japanese thread.– Hand finished dyed edges– Fair trade made– 2 card slots which fits up to 2 cards – 1main card slots which fits up to 4 cards,Joe's Venture,,,,FALSE,Option 1,Havane,Option 2,Machine Stitching,,,V21,,,,deny,manual,700.00,,TRUE,TRUE,,,,,FALSE,The JLG V2 Wallet,The JLG Cardholder V2 is a minimalist wallet made with the finest of pull-up leathers. Handcrafted to fit your minimalist lifestyle and made to last. Features:– Hand stitched with Japanese thread.– Hand finished dyed edges– Fair trade made– 2 card slots which fits up to 2 cards – 1main card slots which fits up to 4 car,,,,,new,,,,,,draft
the-jlg-v2-wallet,The JLG V2 Wallet,The JLG Cardholder V2 is a minimalist wallet made with the finest of pull-up leathers. Handcrafted to fit your minimalist lifestyle and made to last. Features:– Hand stitched with Japanese thread.– Hand finished dyed edges– Fair trade made– 2 card slots which fits up to 2 cards – 1main card slots which fits up to 4 cards,Joe's Venture,,,,FALSE,Option 1,Havane,Option 2,Hand Stitching,,,V22,,,,deny,manual,900.00,,TRUE,TRUE,,,,,FALSE,The JLG V2 Wallet,The JLG Cardholder V2 is a minimalist wallet made with the finest of pull-up leathers. Handcrafted to fit your minimalist lifestyle and made to last. Features:– Hand stitched with Japanese thread.– Hand finished dyed edges– Fair trade made– 2 card slots which fits up to 2 cards – 1main card slots which fits up to 4 car,,,,,new,,,,,,draft
the-jlg-v2-wallet,The JLG V2 Wallet,The JLG Cardholder V2 is a minimalist wallet made with the finest of pull-up leathers. Handcrafted to fit your minimalist lifestyle and made to last. Features:– Hand stitched with Japanese thread.– Hand finished dyed edges– Fair trade made– 2 card slots which fits up to 2 cards – 1main card slots which fits up to 4 cards,Joe's Venture,,,,FALSE,Option 1,ChocolateBrown,Option 2,Machine Stitching,,,V23,,,,deny,manual,700.00,,TRUE,TRUE,,,,,FALSE,The JLG V2 Wallet,The JLG Cardholder V2 is a minimalist wallet made with the finest of pull-up leathers. Handcrafted to fit your minimalist lifestyle and made to last. Features:– Hand stitched with Japanese thread.– Hand finished dyed edges– Fair trade made– 2 card slots which fits up to 2 cards – 1main card slots which fits up to 4 car,,,,,new,,,,,,draft
the-jlg-v2-wallet,The JLG V2 Wallet,The JLG Cardholder V2 is a minimalist wallet made with the finest of pull-up leathers. Handcrafted to fit your minimalist lifestyle and made to last. Features:– Hand stitched with Japanese thread.– Hand finished dyed edges– Fair trade made– 2 card slots which fits up to 2 cards – 1main card slots which fits up to 4 cards,Joe's Venture,,,,FALSE,Option 1,ChocolateBrown,Option 2,Hand Stitching,,,V24,,,,deny,manual,900.00,,TRUE,TRUE,,,,,FALSE,The JLG V2 Wallet,The JLG Cardholder V2 is a minimalist wallet made with the finest of pull-up leathers. Handcrafted to fit your minimalist lifestyle and made to last. Features:– Hand stitched with Japanese thread.– Hand finished dyed edges– Fair trade made– 2 card slots which fits up to 2 cards – 1main card slots which fits up to 4 car,,,,,new,,,,,,draft
the-jlg-v2-wallet,The JLG V2 Wallet,The JLG Cardholder V2 is a minimalist wallet made with the finest of pull-up leathers. Handcrafted to fit your minimalist lifestyle and made to last. Features:– Hand stitched with Japanese thread.– Hand finished dyed edges– Fair trade made– 2 card slots which fits up to 2 cards – 1main card slots which fits up to 4 cards,Joe's Venture,,,,FALSE,Option 1,ClassicBrown,Option 2,Machine Stitching,,,V25,,,,deny,manual,700.00,,TRUE,TRUE,,,,,FALSE,The JLG V2 Wallet,The JLG Cardholder V2 is a minimalist wallet made with the finest of pull-up leathers. Handcrafted to fit your minimalist lifestyle and made to last. Features:– Hand stitched with Japanese thread.– Hand finished dyed edges– Fair trade made– 2 card slots which fits up to 2 cards – 1main card slots which fits up to 4 car,,,,,new,,,,,,draft
the-jlg-v2-wallet,The JLG V2 Wallet,The JLG Cardholder V2 is a minimalist wallet made with the finest of pull-up leathers. Handcrafted to fit your minimalist lifestyle and made to last. Features:– Hand stitched with Japanese thread.– Hand finished dyed edges– Fair trade made– 2 card slots which fits up to 2 cards – 1main card slots which fits up to 4 cards,Joe's Venture,,,,FALSE,Option 1,ClassicBrown,Option 2,Hand Stitching,,,V26,,,,deny,manual,900.00,,TRUE,TRUE,,,,,FALSE,The JLG V2 Wallet,The JLG Cardholder V2 is a minimalist wallet made with the finest of pull-up leathers. Handcrafted to fit your minimalist lifestyle and made to last. Features:– Hand stitched with Japanese thread.– Hand finished dyed edges– Fair trade made– 2 card slots which fits up to 2 cards – 1main card slots which fits up to 4 car,,,,,new,,,,,,draft
the-jlg-v2-wallet,The JLG V2 Wallet,The JLG Cardholder V2 is a minimalist wallet made with the finest of pull-up leathers. Handcrafted to fit your minimalist lifestyle and made to last. Features:– Hand stitched with Japanese thread.– Hand finished dyed edges– Fair trade made– 2 card slots which fits up to 2 cards – 1main card slots which fits up to 4 cards,Joe's Venture,,,,FALSE,Option 1,Olive,Option 2,Machine Stitching,,,V27,,,,deny,manual,700.00,,TRUE,TRUE,,,,,FALSE,The JLG V2 Wallet,The JLG Cardholder V2 is a minimalist wallet made with the finest of pull-up leathers. Handcrafted to fit your minimalist lifestyle and made to last. Features:– Hand stitched with Japanese thread.– Hand finished dyed edges– Fair trade made– 2 card slots which fits up to 2 cards – 1main card slots which fits up to 4 car,,,,,new,,,,,,draft
the-jlg-v2-wallet,The JLG V2 Wallet,The JLG Cardholder V2 is a minimalist wallet made with the finest of pull-up leathers. Handcrafted to fit your minimalist lifestyle and made to last. Features:– Hand stitched with Japanese thread.– Hand finished dyed edges– Fair trade made– 2 card slots which fits up to 2 cards – 1main card slots which fits up to 4 cards,Joe's Venture,,,,FALSE,Option 1,Olive,Option 2,Hand Stitching,,,V28,,,,deny,manual,900.00,,TRUE,TRUE,,,,,FALSE,The JLG V2 Wallet,The JLG Cardholder V2 is a minimalist wallet made with the finest of pull-up leathers. Handcrafted to fit your minimalist lifestyle and made to last. Features:– Hand stitched with Japanese thread.– Hand finished dyed edges– Fair trade made– 2 card slots which fits up to 2 cards – 1main card slots which fits up to 4 car,,,,,new,,,,,,draft
the-jlg-v2-wallet,The JLG V2 Wallet,The JLG Cardholder V2 is a minimalist wallet made with the finest of pull-up leathers. Handcrafted to fit your minimalist lifestyle and made to last. Features:– Hand stitched with Japanese thread.– Hand finished dyed edges– Fair trade made– 2 card slots which fits up to 2 cards – 1main card slots which fits up to 4 cards,Joe's Venture,,,,FALSE,Option 1,BuckBrown,Option 2,Machine Stitching,,,V29,,,,deny,manual,700.00,,TRUE,TRUE,,,,,FALSE,The JLG V2 Wallet,The JLG Cardholder V2 is a minimalist wallet made with the finest of pull-up leathers. Handcrafted to fit your minimalist lifestyle and made to last. Features:– Hand stitched with Japanese thread.– Hand finished dyed edges– Fair trade made– 2 card slots which fits up to 2 cards – 1main card slots which fits up to 4 car,,,,,new,,,,,,draft
the-jlg-v2-wallet,The JLG V2 Wallet,The JLG Cardholder V2 is a minimalist wallet made with the finest of pull-up leathers. Handcrafted to fit your minimalist lifestyle and made to last. Features:– Hand stitched with Japanese thread.– Hand finished dyed edges– Fair trade made– 2 card slots which fits up to 2 cards – 1main card slots which fits up to 4 cards,Joe's Venture,,,,FALSE,Option 1,BuckBrown,Option 2,Hand Stitching,,,V210,,,,deny,manual,900.00,,TRUE,TRUE,,,,,FALSE,The JLG V2 Wallet,The JLG Cardholder V2 is a minimalist wallet made with the finest of pull-up leathers. Handcrafted to fit your minimalist lifestyle and made to last. Features:– Hand stitched with Japanese thread.– Hand finished dyed edges– Fair trade made– 2 card slots which fits up to 2 cards – 1main card slots which fits up to 4 car,,,,,new,,,,,,draft
the-jlg-v2-wallet,The JLG V2 Wallet,The JLG Cardholder V2 is a minimalist wallet made with the finest of pull-up leathers. Handcrafted to fit your minimalist lifestyle and made to last. Features:– Hand stitched with Japanese thread.– Hand finished dyed edges– Fair trade made– 2 card slots which fits up to 2 cards – 1main card slots which fits up to 4 cards,Joe's Venture,,,,FALSE,Option 1,GhostBlack,Option 2,Machine Stitching,,,V211,,,,deny,manual,700.00,,TRUE,TRUE,,,,,FALSE,The JLG V2 Wallet,The JLG Cardholder V2 is a minimalist wallet made with the finest of pull-up leathers. Handcrafted to fit your minimalist lifestyle and made to last. Features:– Hand stitched with Japanese thread.– Hand finished dyed edges– Fair trade made– 2 card slots which fits up to 2 cards – 1main card slots which fits up to 4 car,,,,,new,,,,,,draft
the-jlg-v2-wallet,The JLG V2 Wallet,The JLG Cardholder V2 is a minimalist wallet made with the finest of pull-up leathers. Handcrafted to fit your minimalist lifestyle and made to last. Features:– Hand stitched with Japanese thread.– Hand finished dyed edges– Fair trade made– 2 card slots which fits up to 2 cards – 1main card slots which fits up to 4 cards,Joe's Venture,,,,FALSE,Option 1,GhostBlack,Option 2,Hand Stitching,,,V212,,,,deny,manual,900.00,,TRUE,TRUE,,,,,FALSE,The JLG V2 Wallet,The JLG Cardholder V2 is a minimalist wallet made with the finest of pull-up leathers. Handcrafted to fit your minimalist lifestyle and made to last. Features:– Hand stitched with Japanese thread.– Hand finished dyed edges– Fair trade made– 2 card slots which fits up to 2 cards – 1main card slots which fits up to 4 car,,,,,new,,,,,,draft
the-jlg-zipgo,The JLG Zipgo,The JLG Cardholder V2 is a minimalist wallet made with the finest of Vegtan leathers. Handcrafted to fit your minimalist lifestyle and made to last. Features:– Hand stitched with Japanese thread.– Hand finished dyed edges– Fair trade made– 2 card slots which fits up to 2 cards –1 main card slots which fits up to 4 cards– 1 Zipper Slot For small items,Joe's Venture,,,,FALSE,Option 1,Havane,Option 2,Machine Stitching,,,Zip1,,,,deny,manual,700.00,,TRUE,TRUE,,,,,FALSE,The JLG Zipgo,The JLG Cardholder V2 is a minimalist wallet made with the finest of Vegtan leathers. Handcrafted to fit your minimalist lifestyle and made to last. Features:– Hand stitched with Japanese thread.– Hand finished dyed edges– Fair trade made– 2 card slots which fits up to 2 cards –1 main card slots which fits up to 4 card,,,,,new,,,,,,draft
the-jlg-zipgo,The JLG Zipgo,The JLG Cardholder V2 is a minimalist wallet made with the finest of Vegtan leathers. Handcrafted to fit your minimalist lifestyle and made to last. Features:– Hand stitched with Japanese thread.– Hand finished dyed edges– Fair trade made– 2 card slots which fits up to 2 cards –1 main card slots which fits up to 4 cards– 1 Zipper Slot For small items,Joe's Venture,,,,FALSE,Option 1,Havane,Option 2,Hand Stitching,,,Zip2,,,,deny,manual,1100.00,,TRUE,TRUE,,,,,FALSE,The JLG Zipgo,The JLG Cardholder V2 is a minimalist wallet made with the finest of Vegtan leathers. Handcrafted to fit your minimalist lifestyle and made to last. Features:– Hand stitched with Japanese thread.– Hand finished dyed edges– Fair trade made– 2 card slots which fits up to 2 cards –1 main card slots which fits up to 4 card,,,,,new,,,,,,draft
